movieId,avg_movie_rating,rating_count
8859,2.75,2.0
8860,2.7777777,9.0
8861,3.3541667,24.0
8864,3.0,2.0
8865,2.75,26.0
8866,3.15,10.0
8868,1.5,1.0
8869,3.3333333,3.0
8870,3.125,8.0
8872,4.0,1.0
8873,3.9333334,30.0
8874,3.8464286,140.0
8879,3.5714285,7.0
8880,3.142857,14.0
8884,3.0,1.0
8885,4.5,1.0
8886,3.0,1.0
8899,3.5,2.0
8905,3.125,4.0
8906,2.875,8.0
8907,2.547619,21.0
8908,3.1666667,3.0
8910,3.5952382,21.0
8911,2.625,4.0
8912,1.7,5.0
8913,3.75,2.0
8914,3.8703704,27.0
8915,3.5,2.0
8916,2.4,5.0
8917,3.5263157,38.0
8918,4.5,2.0
8919,3.0,1.0
8921,4.0,1.0
8922,4.0,1.0
8923,3.5,2.0
8927,2.5,1.0
8928,3.8333333,3.0
8929,0.5,1.0
8930,4.25,2.0
8932,0.5,1.0
8933,4.0,2.0
8934,2.5,1.0
8935,0.5,1.0
8937,3.3,10.0
8938,4.0,1.0
8939,3.25,4.0
8941,2.5,2.0
8943,4.0,1.0
8946,4.5,1.0
8947,2.840909,22.0
8948,2.6666667,9.0
8949,3.7421875,64.0
8950,3.9262295,61.0
8951,4.5,2.0
8955,4.25,4.0
8956,2.625,4.0
8957,3.1666667,81.0
8958,3.7307692,26.0
8959,4.0,3.0
8961,3.7688441,199.0
8963,3.5,1.0
8965,3.2205882,34.0
8966,3.7777777,18.0
8967,2.6666667,3.0
8968,3.75,2.0
8969,2.9166667,18.0
8970,3.7708333,48.0
8971,5.0,1.0
8972,3.484127,63.0
8973,3.5714285,7.0
8974,3.3,10.0
8977,2.4375,8.0
8978,2.25,2.0
8981,3.8846154,26.0
8983,3.75,30.0
8984,3.4736843,57.0
8985,2.6842105,19.0
8989,4.0,1.0
8998,3.5,1.0
8999,5.0,1.0
9000,1.5,1.0
9004,1.75,2.0
9005,3.25,2.0
9010,3.7142856,7.0
9013,3.0,2.0
9014,4.0,1.0
9018,4.1666665,3.0
25736,5.0,1.0
25738,5.0,1.0
25742,4.0,1.0
25744,4.0,1.0
25750,4.4375,8.0
25753,4.5,2.0
25755,4.25,2.0
25757,1.5,1.0
25763,4.0,1.0
25764,3.5,1.0
25769,4.25,2.0
25771,3.25,4.0
25773,4.0,2.0
25774,4.0,2.0
25777,5.0,1.0
25785,3.0,2.0
25788,3.0,2.0
25793,4.0,1.0
25795,4.3333335,3.0
25798,4.25,2.0
25802,3.5,2.0
25807,3.5,1.0
25825,3.5,1.0
25827,2.5,1.0
25828,4.0,2.0
25839,3.25,2.0
25841,2.5,1.0
25850,3.5,1.0
25856,4.0,2.0
25865,4.0,1.0
25870,2.5,1.0
25891,3.5,2.0
25893,3.75,2.0
25898,2.8333333,3.0
25904,4.0,1.0
25911,3.0,1.0
25916,3.0,1.0
25923,4.0,1.0
25926,4.5,1.0
25927,4.25,2.0
25930,3.0,1.0
25934,3.75,2.0
25937,3.5,1.0
25938,3.0,1.0
25940,3.5,4.0
25941,4.0,1.0
25943,1.5,1.0
25946,3.25,2.0
25954,4.1666665,3.0
25959,3.5,1.0
25961,1.5,1.0
25963,3.8333333,6.0
25971,4.5,1.0
25975,3.5,2.0
25977,3.5,1.0
25980,5.0,1.0
25995,4.0,1.0
25996,4.125,4.0
26002,3.75,2.0
26003,4.0,1.0
26005,3.5,1.0
26007,3.5,1.0
26012,3.75,4.0
26051,3.0,1.0
26052,3.2,5.0
26055,4.0,1.0
26073,5.0,1.0
26082,4.571429,7.0
26084,3.8333333,3.0
26085,3.8333333,3.0
26090,5.0,1.0
26094,4.5,1.0
26101,5.0,1.0
26111,4.0,4.0
26113,4.0,1.0
26116,2.0,3.0
26119,5.0,1.0
26122,4.25,2.0
26124,3.0,1.0
26131,4.5833335,6.0
26133,3.7777777,9.0
26134,3.0,2.0
26138,4.0,1.0
26142,3.5,1.0
26147,4.0,1.0
26150,4.571429,7.0
26151,4.0,4.0
26152,3.5,6.0
26153,2.5,1.0
26158,4.0,2.0
26159,4.5,1.0
26163,4.3333335,3.0
26164,2.0,1.0
26170,3.5,1.0
26171,3.8333333,3.0
26172,3.75,2.0
26183,4.5,2.0
26184,2.75,2.0
26189,4.0,1.0
26195,2.0,2.0
26198,3.0,1.0
26199,3.0,2.0
26203,3.5,1.0
26208,4.25,2.0
26222,4.0,1.0
26225,3.0,3.0
26226,3.0,1.0
26231,4.5,1.0
26236,4.5,1.0
26237,3.0,1.0
26240,3.0,1.0
26241,4.0,2.0
26242,3.75,10.0
26246,3.5,1.0
26248,3.0,1.0
26256,4.5,1.0
26257,3.0,1.0
26258,3.5,5.0
26259,2.5,1.0
26265,3.0,1.0
26269,3.3333333,3.0
26270,4.0,1.0
26280,2.5,1.0
26285,2.9166667,6.0
26289,4.0,1.0
26294,3.5,1.0
26306,4.5,1.0
26313,4.0,1.0
26317,2.5,1.0
26318,4.0,4.0
26322,3.0,1.0
26324,3.25,2.0
26326,4.5833335,6.0
26340,3.75,2.0
26345,4.5,1.0
26346,3.0,1.0
26349,3.9,5.0
26350,3.0,2.0
26356,3.5,1.0
26359,4.5,2.0
26365,2.5,1.0
26366,4.25,2.0
26375,3.25,2.0
26379,5.0,1.0
26386,2.6666667,3.0
26388,3.5,1.0
26391,1.0,1.0
26394,4.5,1.0
26398,3.625,4.0
26399,3.5,1.0
26400,3.0,1.0
26413,4.75,2.0
26414,3.5,1.0
26417,4.5,1.0
26418,4.5,1.0
26422,3.5,2.0
26425,4.0,8.0
26448,4.0,1.0
26462,4.25,2.0
26463,4.5,1.0
26465,2.0,1.0
26467,3.75,2.0
26471,4.071429,7.0
26472,4.0,2.0
26476,5.0,1.0
26479,4.0,2.0
26483,3.0,2.0
26485,2.75,4.0
26487,3.0,1.0
26491,3.25,2.0
26492,3.125,4.0
26493,5.0,1.0
26504,3.3333333,3.0
26512,4.0,1.0
26513,3.25,4.0
26539,4.5,1.0
26540,4.0,1.0
26547,3.8,5.0
26554,4.0,2.0
26555,3.0833333,12.0
26558,3.375,4.0
26565,3.0,1.0
26567,3.0,1.0
26578,4.6666665,3.0
26581,4.0,1.0
26587,4.5,2.0
26593,2.0,1.0
26602,4.5,1.0
26603,4.0,1.0
26612,3.0,1.0
26629,3.3333333,6.0
26630,2.25,2.0
26644,5.0,1.0
26662,3.982143,28.0
26663,4.0,1.0
26676,5.0,1.0
26680,2.8125,8.0
26681,4.25,2.0
26686,2.5,1.0
26688,2.75,2.0
26694,4.0,1.0
26695,3.5,1.0
26696,2.5,2.0
26699,4.0,1.0
26702,3.25,2.0
26704,3.8333333,3.0
26712,3.0,3.0
26713,3.4285715,7.0
26726,3.5,1.0
26728,2.0,1.0
26729,4.0,7.0
26731,4.0,2.0
26736,0.5,1.0
26745,4.5,1.0
26749,4.0,1.0
26750,3.75,2.0
26776,3.8,30.0
26788,3.5,1.0
26812,4.0,1.0
26819,2.6666667,3.0
26838,4.0,2.0
26840,3.8333333,3.0
26861,3.5,1.0
26865,4.3,5.0
26870,3.25,4.0
26901,4.5,1.0
26903,3.7222223,9.0
26925,2.0,2.0
26938,3.0,1.0
26939,4.1666665,3.0
26947,3.25,2.0
26965,4.5,1.0
26974,2.8,5.0
27003,1.0,1.0
27004,2.5,1.0
27005,3.5,2.0
27020,3.5,4.0
27022,4.1666665,3.0
27032,3.7,5.0
27033,3.75,4.0
27040,5.0,1.0
27067,3.25,2.0
27073,4.5,1.0
27109,3.375,4.0
27124,3.5,1.0
27152,3.5,2.0
27156,4.1153846,13.0
27162,3.5,1.0
27163,2.75,2.0
27172,2.0,1.0
27178,4.0,2.0
27186,3.5,2.0
27193,3.1,5.0
27198,1.8333334,3.0
27266,3.3125,8.0
27304,5.0,1.0
27317,3.6153846,13.0
27326,2.75,2.0
27327,3.5,1.0
27338,3.0,1.0
27351,3.5,2.0
27362,2.75,2.0
27368,3.25,2.0
27373,3.5,1.0
27376,4.0,1.0
27391,3.75,2.0
27397,3.9,5.0
27408,3.5,1.0
27416,3.6,5.0
27432,3.0,1.0
27441,3.5,1.0
27469,3.5,1.0
27473,2.0,1.0
27478,2.3333333,3.0
27482,2.3333333,3.0
27491,2.25,2.0
27513,2.25,2.0
27523,3.75,2.0
27544,4.0,1.0
27550,3.0,1.0
27563,3.0,2.0
27584,3.5,1.0
27592,4.7777777,9.0
27604,1.0,1.0
27608,3.0,4.0
27618,1.75,2.0
27627,3.5,1.0
27636,3.25,2.0
27644,4.0,1.0
27660,3.46,25.0
27664,4.0,1.0
27674,4.0,2.0
27685,3.1666667,3.0
27689,3.0,1.0
27700,4.0,5.0
27704,1.5,3.0
27706,3.38,25.0
27716,3.6666667,3.0
27721,3.8636363,11.0
27722,4.0,1.0
27727,4.1666665,3.0
27728,3.6666667,12.0
27729,4.0,1.0
27731,3.9375,8.0
27738,3.75,2.0
27741,4.0,7.0
27744,3.0,1.0
27746,3.0,3.0
27754,3.5,2.0
27772,3.6666667,3.0
27773,4.1354165,96.0
27788,3.625,8.0
27790,2.7,5.0
27792,2.5,1.0
27793,1.8,5.0
27800,4.25,2.0
27801,3.55,10.0
27803,4.3333335,3.0
27808,3.5,15.0
27812,5.0,1.0
27815,4.0625,8.0
27816,3.5,1.0
27820,4.25,2.0
27821,3.375,12.0
27822,3.142857,7.0
27828,2.25,2.0
27831,3.5416667,12.0
27834,4.5,4.0
27837,2.5,2.0
27839,1.5714285,7.0
27846,3.7142856,7.0
27850,4.0,1.0
27865,3.5,1.0
27869,4.75,2.0
27871,3.6666667,3.0
27873,3.5,3.0
27876,1.5,1.0
27878,4.2,5.0
27879,3.75,2.0
27888,4.0,1.0
27899,2.4166667,6.0
27904,3.7142856,28.0
27905,3.0,3.0
27912,4.0,2.0
30701,4.5,1.0
30707,3.6306818,88.0
30712,4.5,1.0
30742,0.5,1.0
30745,3.5,1.0
30747,0.5,1.0
30749,3.9518073,83.0
30791,4.5,2.0
30793,3.0434783,92.0
30803,3.7857144,14.0
30810,3.8444445,45.0
30812,3.7238805,67.0
30816,3.625,12.0
30818,2.75,2.0
30820,3.7142856,7.0
30822,3.6923077,13.0
30825,3.1060605,33.0
30846,3.75,2.0
30848,4.0,1.0
30850,4.2,5.0
30867,3.5,1.0
30883,2.0,1.0
30894,2.5,3.0
30898,3.375,4.0
30991,3.5,1.0
30996,3.5,1.0
31026,1.0,2.0
31032,2.0,1.0
31035,3.8333333,3.0
31079,3.0,1.0
31086,5.0,1.0
31101,3.6666667,3.0
31107,3.5,1.0
31114,2.5,1.0
31116,3.8333333,3.0
31123,3.5,1.0
31148,3.0,1.0
31162,3.5,1.0
31184,3.3333333,3.0
31188,2.9,5.0
31193,3.7142856,7.0
31221,2.4444444,9.0
31223,3.5,5.0
31225,3.9,10.0
31251,3.0,2.0
31255,4.5,1.0
31260,4.0,1.0
31270,3.6,5.0
31284,2.5,1.0
31309,4.5,1.0
31347,3.0,1.0
31359,3.8333333,3.0
31362,3.5,2.0
31364,3.8636363,11.0
31367,2.25,2.0
31374,3.5,1.0
31408,4.0,1.0
31410,4.104651,43.0
31420,3.2272727,11.0
31422,2.9285715,7.0
31424,0.5,2.0
31427,3.25,8.0
31431,1.8,5.0
31433,3.25,8.0
31435,4.5,2.0
31437,3.5,1.0
31445,2.0,1.0
31485,4.0,1.0
31502,2.8333333,3.0
31522,4.0,1.0
31524,4.5,1.0
31528,4.5,1.0
31545,4.0,2.0
31547,2.5,1.0
31549,2.5,1.0
31553,1.5,1.0
31555,1.5,1.0
31588,3.5,1.0
31617,3.0,1.0
31658,3.9577465,71.0
31660,3.4166667,6.0
31685,3.4215686,51.0
31687,3.0,1.0
31689,2.5,1.0
31694,3.6875,8.0
31696,3.3898306,59.0
31698,0.5,1.0
31700,3.0,1.0
31702,3.25,4.0
31737,3.75,2.0
31785,4.0,1.0
31804,3.1875,8.0
31807,1.0,1.0
31851,4.5,1.0
31867,4.0,1.0
31878,3.9230769,26.0
31894,2.0,1.0
31903,4.0,2.0
31923,4.0,4.0
31934,2.0,1.0
31950,3.5,1.0
31952,3.75,4.0
31956,4.5,1.0
31991,5.0,1.0
31998,4.5,1.0
32011,1.5,1.0
32017,2.5,8.0
32019,2.8333333,6.0
32025,3.5,1.0
32029,3.35,10.0
32031,3.1111112,18.0
32058,2.5,1.0
32076,4.0,1.0
32078,3.0,1.0
32128,4.0,1.0
32160,5.0,1.0
32170,2.0,1.0
32174,4.0,1.0
32179,3.75,2.0
32213,2.3333333,9.0
32250,5.0,1.0
32289,2.0,1.0
32291,3.0,3.0
32296,2.25,10.0
32298,2.875,4.0
32300,2.8333333,3.0
32302,4.0,1.0
32316,3.8333333,3.0
32352,4.0,1.0
32442,3.5,1.0
32452,4.5,1.0
32460,3.75,8.0
32511,4.0,1.0
32525,2.5,1.0
32562,3.5,2.0
32587,3.712838,148.0
32589,2.5,1.0
32591,4.0,2.0
32596,2.8333333,9.0
32598,3.642857,7.0
32600,3.0,1.0
32627,2.1666667,3.0
32632,3.25,2.0
32649,4.5,1.0
32657,4.5,2.0
32659,3.5,1.0
32666,4.0,1.0
32686,4.0,1.0
32735,3.75,2.0
32743,4.5,2.0
32781,3.5,1.0
32825,3.0,2.0
32840,4.6666665,3.0
32875,3.0,1.0
32892,4.125,8.0
32898,3.1666667,3.0
32914,2.5,2.0
32943,3.1666667,3.0
33004,3.4491525,59.0
33019,4.0,1.0
33021,3.5,1.0
33036,4.3333335,3.0
33072,4.0,2.0
33085,3.1,10.0
33110,1.0,1.0
33113,3.5,1.0
33136,5.0,1.0
33138,3.6666667,3.0
33145,3.25,2.0
33154,4.321429,14.0
33158,1.85,10.0
33162,3.2413793,29.0
33164,1.75,4.0
33166,3.8275862,58.0
33171,3.75,8.0
33245,4.0,1.0
33270,4.0,1.0
33288,4.0,2.0
33294,2.5,1.0
33312,3.0,1.0
33316,3.0,1.0
33340,5.0,1.0
33358,3.0,1.0
33410,4.0,2.0
33421,4.0,1.0
33437,3.625,8.0
33451,3.8333333,3.0
33454,4.5,1.0
33493,3.3140495,121.0
33495,2.875,4.0
33499,2.1,5.0
33558,3.5,1.0
33585,2.125,4.0
33615,3.5,43.0
33629,4.0,1.0
33639,3.8333333,3.0
33646,2.6538463,13.0
33649,2.75,2.0
33660,3.987805,41.0
33669,3.3333333,9.0
33672,3.5833333,6.0
33675,4.5,1.0
33679,3.3333333,90.0
33681,2.6666667,3.0
33683,3.375,8.0
33685,1.0,1.0
33688,5.0,1.0
33709,3.75,2.0
33779,4.2,5.0
33794,3.8589108,202.0
33808,3.5,1.0
33815,2.5,1.0
33817,3.75,4.0
33819,2.75,2.0
33823,2.0,1.0
33830,2.6,5.0
33834,3.0714285,14.0
33836,2.5,9.0
33838,4.75,2.0
33861,3.5,1.0
33880,3.5714285,7.0
33896,3.5,2.0
33903,4.3333335,9.0
33966,2.0,1.0
34002,4.0,1.0
34032,3.5,1.0
34045,3.5,1.0
34048,3.064516,93.0
34051,2.0,1.0
34057,3.0,1.0
34065,3.5,1.0
34072,3.840909,22.0
34111,5.0,1.0
34129,2.5,2.0
34143,2.1666667,3.0
34148,4.375,4.0
34150,2.6323528,34.0
34153,3.8,5.0
34155,4.0,2.0
34162,3.7905405,74.0
34164,3.0,3.0
34198,3.6666667,3.0
34271,3.4166667,6.0
34292,3.25,2.0
34314,3.0,1.0
34319,3.010204,49.0
34321,5.0,1.0
34323,3.1875,8.0
34326,4.1,5.0
34332,2.8461537,13.0
34334,2.1,5.0
34336,3.25,6.0
34338,3.6,10.0
34359,3.0,1.0
34375,2.5,1.0
34405,3.8263888,72.0
34435,3.0,1.0
34437,3.7708333,24.0
34466,5.0,1.0
34520,1.9166666,6.0
34523,3.5,2.0
34528,3.5,3.0
34530,3.05,10.0
34532,3.4545455,11.0
34534,2.857143,7.0
34536,2.8333333,3.0
34542,3.7727273,11.0
34552,3.1,5.0
34579,4.0,1.0
34583,3.5,1.0
34645,2.5,1.0
34648,1.0,1.0
34767,3.5,1.0
34811,3.375,4.0
35015,4.5,2.0
35347,3.3888888,9.0
35836,3.540404,99.0
35957,2.892857,14.0
36276,3.25,2.0
36289,3.25,4.0
36363,2.5,3.0
36397,1.75,2.0
36401,2.7857144,28.0
36509,1.0,2.0
36517,3.732143,28.0
36519,3.34375,16.0
36525,3.7,10.0
36527,3.6666667,6.0
36529,3.7264152,53.0
36531,3.5,1.0
36533,3.3333333,3.0
36535,3.5769231,13.0
36537,3.8,5.0
36539,2.0,1.0
36850,4.75,2.0
36883,3.75,2.0
37240,4.125,4.0
37380,2.15,10.0
37382,2.857143,7.0
37384,3.5,9.0
37386,3.0,16.0
37475,3.5833333,6.0
37477,3.25,2.0
37545,0.5,1.0
37720,3.0833333,6.0
37727,2.7857144,21.0
37729,3.71,50.0
37731,3.7,15.0
37733,3.637931,29.0
37736,3.5,2.0
37739,4.0,3.0
37741,3.6956522,23.0
37785,2.5,1.0
37830,3.2272727,11.0
37844,4.0,1.0
37853,2.6666667,3.0
37855,3.25,2.0
37857,3.8,5.0
38038,3.857143,35.0
38061,3.9,50.0
38304,3.75,2.0
38320,4.0,1.0
38388,3.8333333,3.0
38583,4.0,1.0
38600,3.8333333,3.0
38656,2.0,1.0
38798,3.5,8.0
38843,5.0,1.0
38886,3.3333333,12.0
38992,3.25,2.0
38994,2.6666667,3.0
39183,3.703125,64.0
39231,3.0769231,13.0
39234,2.5,2.0
39292,3.6904762,21.0
39381,3.9,5.0
39398,3.5,1.0
39400,1.0,2.0
39414,3.3125,8.0
39419,4.3333335,3.0
39427,3.15,10.0
39435,3.5,10.0
39444,3.0,6.0
39446,3.1551723,29.0
39449,3.25,4.0
39703,4.5,1.0
39768,4.0,2.0
39777,3.0,1.0
39818,1.0,1.0
39869,4.0,3.0
39886,5.0,1.0
39896,3.5,1.0
39941,3.0,2.0
40010,4.0,1.0
40033,3.6666667,3.0
40148,4.125,8.0
40278,3.42,25.0
40339,2.85,20.0
40412,4.1666665,3.0
40414,4.142857,7.0
40457,4.0,1.0
40491,4.0,1.0
40574,1.0,1.0
40581,3.5625,8.0
40583,3.2222223,18.0
40586,3.0,1.0
40614,3.3333333,3.0
40617,2.0,2.0
40629,3.8382354,34.0
40723,2.75,6.0
40732,3.3913043,23.0
40752,4.0,1.0
40755,4.0,1.0
40815,3.7058823,153.0
40819,3.780303,66.0
40826,3.0,6.0
40851,3.5,9.0
40870,2.5,1.0
40887,1.5,1.0
40946,3.25,2.0
40952,3.0,2.0
40955,2.0,2.0
40959,3.5,3.0
40966,2.8333333,3.0
40973,3.0,3.0
41025,2.0,1.0
41136,3.5,1.0
41285,3.9833333,30.0
41411,4.0,1.0
41425,2.25,2.0
41527,3.0,2.0
41566,3.4310346,87.0
41569,3.0566037,53.0
41571,3.7272727,22.0
41573,3.142857,14.0
41627,3.75,2.0
41712,4.0,1.0
41716,3.2,5.0
41721,2.8333333,3.0
41724,3.5,2.0
41753,3.0,1.0
41815,4.0,1.0
41831,2.0,1.0
41863,3.75,6.0
41912,3.0,1.0
41997,3.65,40.0
42002,2.65,10.0
42004,3.5,9.0
42007,2.75,6.0
42009,3.375,4.0
42011,2.95,10.0
42013,4.0,3.0
42015,2.5,6.0
42018,3.2,5.0
42094,4.25,2.0
42163,3.75,2.0
42172,2.5,1.0
42197,3.7142856,7.0
42213,5.0,1.0
42285,2.0,1.0
42385,3.75,2.0
42418,3.5,12.0
42518,2.5,2.0
42556,3.75,2.0
42632,4.071429,7.0
42681,3.5,1.0
42718,4.2,5.0
42723,2.8125,16.0
42725,3.25,8.0
42728,3.5,5.0
42730,4.75,2.0
42732,4.5,1.0
42734,2.7222223,9.0
42738,3.14,25.0
42740,3.5,1.0
42761,5.0,1.0
42900,5.0,2.0
42935,3.0,2.0
42946,3.5,1.0
42958,3.5,1.0
43022,2.0,3.0
43177,3.0,2.0
43333,4.75,2.0
43376,4.25,4.0
43396,3.6363637,11.0
43419,1.5,1.0
43460,4.0,2.0
43497,4.0,1.0
43558,1.5,1.0
43560,3.6923077,13.0
43589,2.0,1.0
43652,3.75,2.0
43679,3.0,12.0
43699,3.5,1.0
43708,3.5,2.0
43744,2.5,5.0
43836,1.95,10.0
43869,4.0,1.0
43871,2.8846154,13.0
43883,4.0,1.0
43910,2.5,1.0
43914,2.8333333,3.0
43917,4.5,2.0
43919,1.7142857,7.0
43921,3.4285715,7.0
43923,4.0,1.0
43928,2.1538463,13.0
43930,3.8333333,3.0
43932,2.2,5.0
43936,3.3125,16.0
43983,4.0,2.0
44004,3.125,8.0
44022,3.362069,29.0
44100,4.0,1.0
44115,2.5,1.0
44153,3.5,1.0
44168,3.0,1.0
44187,3.0,1.0
44189,3.0,2.0
44191,3.8536584,164.0
44193,3.6875,16.0
44195,3.8382354,68.0
44199,3.819672,61.0
44204,3.125,4.0
44225,2.1,5.0
44301,5.0,1.0
44397,2.5,12.0
44421,5.0,1.0
44555,4.225,60.0
44587,3.5,1.0
44633,4.25,4.0
44657,4.0,1.0
44665,3.9794521,73.0
44694,3.9117646,17.0
44709,3.0,1.0
44731,2.9166667,6.0
44759,2.4285715,7.0
44761,3.6875,16.0
44777,3.5,1.0
44788,3.3,5.0
44815,3.0,1.0
44828,3.125,8.0
44840,3.125,4.0
44849,4.0,1.0
44864,2.5,1.0
44889,3.0,1.0
44900,3.3333333,3.0
44911,1.0,1.0
44929,4.25,2.0
44937,3.25,2.0
44947,4.0,1.0
44966,2.0,1.0
44972,2.107143,14.0
44974,2.9166667,18.0
45003,3.5,1.0
45028,3.125,4.0
45062,3.25,4.0
45081,3.075,20.0
45100,2.5,1.0
45106,2.25,2.0
45183,2.5,2.0
45186,3.1666667,27.0
45208,2.0,6.0
45210,3.9,15.0
45221,2.6666667,3.0
45431,3.4230769,26.0
45440,2.3,5.0
45442,2.9,5.0
45447,3.1357143,70.0
45499,3.090909,66.0
45501,3.0454545,22.0
45503,3.5,3.0
45506,4.6666665,3.0
45517,3.2192984,57.0
45525,2.0,1.0
45533,4.0,2.0
45611,5.0,1.0
45635,2.6666667,3.0
45662,2.6,5.0
45666,2.8333333,15.0
45668,3.7307692,13.0
45672,2.965909,44.0
45679,3.0,1.0
45720,3.5785713,70.0
45722,3.4770641,109.0
45726,2.8214285,14.0
45728,3.64,25.0
45730,2.7222223,9.0
45732,1.5714285,7.0
45852,3.25,2.0
45880,3.5714285,7.0
45928,3.75,4.0
45942,4.5,1.0
45950,3.5,18.0
45969,3.75,2.0
46062,2.8,10.0
46194,3.5,1.0
46322,3.7,10.0
46335,2.8095238,21.0
46337,2.1666667,3.0
46347,1.0,1.0
46530,2.9375,24.0
46559,4.0,3.0
46572,4.0,1.0
46578,3.7773438,128.0
46653,3.0,3.0
46723,3.6571429,35.0
46772,3.25,2.0
46803,3.3333333,3.0
46839,2.0,1.0
46850,4.25,4.0
46855,3.5,2.0
46865,2.1666667,3.0
46912,2.5,1.0
46919,3.75,2.0
46948,2.6875,8.0
46965,2.5833333,12.0
46967,3.2142856,7.0
46970,3.515625,32.0
46972,2.8513513,37.0
46974,2.65,10.0
46976,3.642857,49.0
47044,3.2857144,7.0
47099,4.008772,57.0
47117,4.0,1.0
47122,2.3333333,9.0
47124,2.4444444,9.0
47152,5.0,1.0
47200,3.24,25.0
47202,2.0,1.0
47254,3.625,4.0
47261,3.5,1.0
47264,3.25,4.0
47274,4.0,2.0
47382,2.8214285,14.0
47384,3.0,2.0
47394,1.0,1.0
47423,3.6666667,6.0
47465,2.5,2.0
47482,3.0,1.0
47491,4.125,4.0
47493,2.5,2.0
47516,2.0,2.0
47518,3.05,10.0
47601,4.5,1.0
47610,3.5984848,66.0
47629,3.62,25.0
47634,0.5,1.0
47640,2.875,12.0
47642,3.5,1.0
47644,2.8125,8.0
47721,3.25,2.0
47723,3.0,1.0
47725,3.0,1.0
47778,2.0,1.0
47793,3.5,1.0
47810,2.0714285,7.0
47894,3.7916667,12.0
47904,4.0,1.0
47937,3.875,4.0
47950,2.0,2.0
47952,1.25,2.0
47970,3.0,2.0
47976,3.0,1.0
47978,3.0,1.0
47997,3.0882354,34.0
47999,4.0625,8.0
48032,3.5,1.0
48035,4.0,1.0
48043,3.4230769,26.0
48059,3.0,1.0
48061,4.0,1.0
48082,3.5294118,17.0
48142,3.1875,8.0
48159,3.25,2.0
48161,3.375,4.0
48165,4.5,2.0
48229,4.0,1.0
48262,2.5,3.0
48301,5.0,1.0
48304,3.9146342,41.0
48322,2.409091,11.0
48326,3.0,1.0
48342,3.25,2.0
48385,3.2990654,107.0
48394,4.024,125.0
48412,3.4444444,9.0
48414,3.75,4.0
48416,4.5,1.0
48516,4.081761,159.0
48518,2.1666667,3.0
48520,3.0,2.0
48575,3.5,1.0
48591,2.6666667,3.0
48593,2.0,1.0
48596,1.0,1.0
48598,3.25,2.0
48673,3.5,2.0
48696,3.8,15.0
48698,4.5,3.0
48738,3.65,40.0
48741,4.0,2.0
48744,3.1666667,6.0
48774,3.995614,114.0
48780,4.0,137.0
48783,3.0,4.0
48791,3.0,1.0
48856,4.5,1.0
48872,4.5,2.0
48877,3.4210527,19.0
48879,3.0,1.0
48883,1.5,1.0
48972,5.0,1.0
48982,3.2666667,15.0
48997,3.3958333,24.0
49007,3.0,2.0
49013,1.5,3.0
49130,3.5,5.0
49132,3.8333333,3.0
49205,1.5,1.0
49263,2.0,1.0
49272,3.913534,133.0
49274,2.6578948,19.0
49278,3.953125,32.0
49280,3.3333333,3.0
49282,1.0,1.0
49284,3.375,4.0
49286,3.75,26.0
49314,1.0,1.0
49347,4.0,2.0
49359,4.0,1.0
49389,3.5,2.0
49396,3.3,10.0
49422,3.625,4.0
49524,4.5,1.0
49526,4.0,1.0
49528,2.5,1.0
49530,3.9285715,77.0
49642,1.5,1.0
49647,3.0,6.0
49649,3.1,10.0
49651,3.357143,14.0
49666,4.5,1.0
49688,4.5,1.0
49735,5.0,1.0
49772,3.75,6.0
49793,2.5,2.0
49817,3.0,1.0
49822,3.357143,7.0
49824,3.2777777,9.0
49902,2.25,2.0
49910,3.8333333,3.0
49917,4.0,1.0
49932,4.0,3.0
49957,3.0,3.0
49961,4.125,8.0
50003,2.5,3.0
50005,3.5,1.0
50011,3.25,2.0
50064,2.75,2.0
50068,3.857143,14.0
50147,2.25,2.0
50149,1.5,3.0
50153,2.0,1.0
50160,4.0,1.0
50162,3.0,4.0
50183,4.0,3.0
50229,4.5,1.0
50259,5.0,1.0
50274,4.0,2.0
50356,4.5,1.0
50442,3.25,8.0
50445,3.75,2.0
50514,4.0,2.0
50517,0.5,1.0
50583,3.0,1.0
50594,4.0,1.0
50601,3.392857,14.0
50641,4.25,2.0
50651,2.5,1.0
50658,3.25,2.0
50685,4.125,4.0
50703,2.0,2.0
50705,3.0,1.0
50740,3.75,4.0
50742,0.5,1.0
50792,3.0,3.0
50794,2.625,8.0
50796,2.5,1.0
50798,0.8888889,9.0
50800,0.5,1.0
50802,3.2142856,7.0
50804,3.8,10.0
50806,2.0833333,12.0
50842,4.5,1.0
50851,4.25,2.0
50872,3.8733332,150.0
50886,4.0,1.0
50912,3.590909,11.0
50923,3.5,3.0
50954,1.75,2.0
51007,3.75,2.0
51037,2.8333333,3.0
51044,3.5,2.0
51063,3.75,2.0
51077,2.7380953,21.0
51080,3.3,10.0
51084,2.7941177,17.0
51086,2.5333333,15.0
51088,4.0,1.0
51091,2.875,4.0
51094,3.5,1.0
51127,2.0,1.0
51167,4.25,2.0
51174,2.5,1.0
51255,3.767857,112.0
51277,3.75,2.0
51287,3.5,1.0
51312,4.1666665,3.0
51357,3.1666667,3.0
51380,2.5,1.0
51412,3.3888888,18.0
51418,2.75,2.0
51471,3.5,1.0
51498,2.0,1.0
51540,3.7589285,56.0
51545,4.0,4.0
51573,3.5,3.0
